Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Eco,Class_Eco Plus
81,613.5,4,1,1,1,4,4,4,4,1,2,3,3,3,4,50,0.0,0,True,False,False,True,False
56,376.5,5,2,5,2,5,5,5,5,3,3,3,1,5,5,73,19.0,1,False,False,False,True,False
48,702.0,1,5,5,5,1,1,1,1,1,1,4,3,3,1,50,0.0,0,True,False,False,False,False
45,1419.0,4,1,3,3,4,4,4,4,1,1,4,2,4,4,51,0.0,0,True,False,False,True,False
38,640.5,2,5,5,5,2,2,3,2,3,2,3,2,4,2,50,0.0,0,True,False,False,True,False
45,4894.5,2,5,5,5,2,2,2,2,2,2,2,3,2,2,100,41.0,0,True,False,False,False,False
54,111.0,4,4,4,1,5,4,5,5,5,2,5,5,5,5,50,0.0,0,True,True,False,False,False
70,295.5,3,2,2,1,1,3,1,1,4,5,5,3,4,1,50,0.0,0,True,True,False,False,False
45,4233.0,1,1,1,1,4,4,4,4,3,5,5,4,5,4,68,17.0,1,False,False,False,False,False
52,603.0,1,1,1,1,4,1,4,4,3,5,4,5,4,4,50,0.0,0,False,True,False,False,False
31,1213.5,2,4,2,3,4,2,4,4,4,1,4,1,4,4,50,0.0,0,False,False,True,True,False
30,2428.5,1,4,5,4,1,1,1,1,3,4,3,2,3,1,140,94.0,0,True,False,False,False,False
59,5125.5,1,1,1,1,3,5,4,3,3,4,3,3,3,3,57,22.0,1,False,False,False,False,False
54,4309.5,1,1,1,1,3,4,5,5,5,5,5,3,5,5,58,17.0,1,True,False,False,False,False
64,214.5,2,3,2,5,3,5,1,3,3,2,3,3,3,3,50,0.0,0,False,False,True,True,False
59,586.5,2,0,2,4,3,2,3,3,4,3,3,3,4,3,63,2.0,0,True,True,False,True,False
77,1507.5,5,5,5,1,5,5,5,5,3,2,4,4,5,5,124,68.0,1,False,True,False,False,False
56,1914.0,3,3,3,3,4,4,4,5,5,5,5,5,5,5,114,47.0,1,False,False,False,False,False
36,898.5,1,3,1,4,4,1,1,4,4,5,3,1,3,4,68,43.0,0,False,False,True,True,False
39,732.0,5,5,5,5,5,5,4,5,3,3,3,1,3,5,50,0.0,1,True,False,False,False,True
54,4035.0,1,4,1,4,3,3,3,1,1,1,1,2,1,3,70,21.0,0,True,False,False,False,False
40,505.5,0,1,0,5,4,0,2,4,3,3,4,5,5,4,51,5.0,1,True,True,False,False,False
72,5844.0,5,5,5,5,3,4,4,2,2,2,2,3,2,4,50,0.0,1,True,False,False,False,False
88,201.0,3,3,3,3,2,4,4,2,2,2,3,4,2,3,50,0.0,0,False,False,False,False,False
25,1948.5,4,4,4,4,5,4,5,5,3,3,4,5,5,5,50,0.0,1,False,True,False,True,False
46,298.5,0,5,0,3,3,3,3,3,1,2,2,4,5,3,88,34.0,1,True,False,False,False,False
64,5917.5,4,4,4,4,5,5,5,2,4,5,1,5,2,5,207,138.0,1,True,False,False,False,False
73,1416.0,4,2,5,2,2,4,2,4,4,4,4,4,4,2,73,0.0,1,False,False,False,True,False
54,2343.0,4,4,4,4,4,4,4,4,4,5,4,3,4,3,50,19.0,1,False,False,False,False,False
49,382.5,3,1,3,3,5,5,5,5,5,5,5,4,5,4,50,0.0,1,True,False,False,False,False
41,1162.5,2,2,2,2,5,5,5,5,5,3,4,5,4,5,52,18.0,1,True,False,False,False,False
50,1300.5,2,2,2,4,3,2,2,3,5,4,5,3,5,3,50,0.0,0,True,True,False,False,False
80,358.5,2,4,2,4,4,2,4,4,5,4,5,5,4,4,50,0.0,0,True,False,True,True,False
80,3879.0,2,5,2,4,5,5,5,4,4,2,4,3,4,1,50,0.0,0,False,False,True,False,False
41,969.0,4,4,4,2,2,4,2,2,5,4,4,4,4,2,74,17.0,1,False,True,False,False,False
58,1198.5,3,2,2,3,2,3,4,3,3,2,3,3,3,4,106,70.0,0,False,False,True,True,False
48,742.5,2,4,2,3,2,4,5,4,4,2,4,5,4,5,110,44.0,0,False,False,True,False,False
47,3459.0,4,4,4,4,2,2,2,2,5,4,4,5,5,2,50,0.0,1,True,False,False,False,False
63,1078.5,1,1,1,1,1,1,1,1,3,3,3,2,4,1,50,0.0,0,True,False,False,True,False
44,3417.0,2,3,2,2,5,5,5,5,4,3,5,5,5,5,50,0.0,1,False,False,False,False,False
54,1158.0,3,3,3,3,3,3,3,3,1,2,3,4,3,3,50,0.0,0,True,True,False,False,False
52,1542.0,2,2,2,2,5,5,4,5,5,5,5,1,5,3,163,101.0,1,False,False,False,False,False
51,3834.0,3,3,3,3,2,5,5,4,4,4,4,5,4,5,128,75.0,1,False,False,False,False,False
43,2892.0,5,5,3,5,4,4,4,4,5,5,5,3,5,4,50,0.0,1,False,False,False,False,False
60,346.5,2,1,3,1,2,2,2,2,3,2,3,4,5,2,52,0.0,1,True,False,False,True,False
47,841.5,4,4,4,4,3,4,3,3,4,5,5,5,5,3,77,8.0,0,False,False,True,True,False
35,1264.5,5,5,5,1,4,5,4,4,5,3,5,5,2,4,50,0.0,1,False,True,False,True,False
79,874.5,3,5,3,1,2,3,5,2,4,5,5,5,4,2,50,0.0,0,True,False,True,True,False
57,4000.5,0,5,0,1,4,5,4,5,5,5,5,5,5,4,50,0.0,1,True,False,False,False,False
69,4905.0,5,5,5,5,2,4,5,5,5,5,5,4,5,5,50,0.0,1,False,False,False,False,False
44,543.0,1,4,1,1,3,1,3,3,4,4,4,4,4,3,66,9.0,0,False,False,True,True,False
23,448.5,1,4,1,1,3,1,4,3,4,4,4,5,4,3,54,6.0,0,False,False,True,True,False
72,2388.0,3,3,3,3,2,5,4,5,5,5,5,4,5,5,52,0.0,1,True,False,False,False,False
62,390.0,4,1,4,4,5,4,3,4,4,4,4,3,4,3,50,9.0,1,False,False,True,False,True
74,3681.0,3,3,3,3,1,3,3,3,3,3,3,1,3,4,72,6.0,0,False,False,False,False,False
69,936.0,1,4,1,3,1,1,5,2,2,1,2,1,2,3,50,0.0,0,True,False,True,False,False
67,883.5,3,4,3,1,4,3,4,4,3,4,5,4,4,4,50,0.0,0,True,False,True,True,False
34,4456.5,2,2,2,2,4,4,4,4,4,4,5,3,4,4,50,0.0,1,True,False,False,False,False
45,1096.5,1,3,1,3,5,1,5,5,2,2,3,1,2,5,50,0.0,0,True,False,True,True,False
45,255.0,4,0,4,3,2,4,2,2,1,5,3,3,2,2,50,0.0,1,False,True,False,True,False
61,3883.5,3,3,3,3,3,4,4,2,2,2,2,4,2,4,50,0.0,1,True,False,False,False,False
70,2856.0,3,3,3,3,2,5,5,5,5,5,4,5,5,5,50,0.0,1,False,False,False,False,False
31,2166.0,1,1,1,3,3,1,1,3,1,3,3,1,3,3,65,0.0,0,True,False,True,True,False
63,3409.5,0,5,0,2,2,3,1,5,5,5,5,4,5,3,72,20.0,1,False,False,False,False,False
44,2298.0,2,5,2,3,3,2,3,3,4,3,3,5,5,3,50,0.0,0,False,False,True,False,True
44,670.5,2,3,2,3,4,2,4,4,1,2,4,3,3,4,50,8.0,0,False,False,True,True,False
54,742.5,3,2,2,4,5,2,5,5,5,2,4,4,5,5,50,0.0,0,False,True,False,False,False
64,3301.5,5,5,5,5,3,4,4,4,4,4,4,3,4,5,61,13.0,1,True,False,False,False,False
60,1038.0,4,4,2,4,2,5,4,4,4,4,4,4,4,4,50,0.0,1,True,False,False,False,False
42,2385.0,2,4,2,2,5,2,5,5,5,5,5,3,5,5,53,14.0,0,False,False,True,True,False
49,1536.0,2,2,2,2,4,4,5,4,4,4,4,4,4,1,50,0.0,1,True,False,False,False,False
51,3261.0,1,1,1,1,5,1,5,5,4,5,3,5,5,5,50,0.0,0,False,True,False,False,False
42,930.0,0,0,0,1,2,5,1,2,2,2,2,1,2,2,50,1.0,1,True,False,False,True,False
58,5605.5,4,3,3,3,2,3,4,3,3,3,4,2,3,3,93,35.0,0,False,False,False,False,False
25,969.0,5,0,5,1,2,5,2,2,4,2,4,4,4,2,50,0.0,1,True,True,False,True,False
43,870.0,3,4,3,4,3,3,3,3,1,4,4,2,3,3,106,49.0,0,True,False,True,True,False
70,4572.0,4,4,4,4,3,5,4,5,5,5,4,3,5,5,50,0.0,1,False,False,False,False,False
32,444.0,2,4,2,4,5,2,5,5,3,4,5,3,5,5,100,36.0,0,False,False,True,True,False
51,5905.5,4,5,5,5,5,4,3,4,4,4,4,3,4,3,60,5.0,0,False,False,False,False,False
48,3960.0,4,4,4,4,3,4,3,3,1,4,5,5,4,3,51,0.0,1,True,False,True,True,False
68,1405.5,4,4,4,4,5,2,4,5,5,4,5,4,5,3,58,0.0,1,True,False,False,False,False
36,415.5,2,3,3,4,3,3,3,3,1,4,4,1,4,3,135,86.0,0,False,True,False,True,False
47,3840.0,4,4,4,4,5,5,4,5,3,2,4,5,5,5,75,17.0,1,False,False,False,False,False
39,444.0,4,0,4,3,2,4,2,2,4,2,4,3,5,2,50,0.0,1,False,True,False,True,False
38,843.0,3,4,4,4,3,3,3,3,3,2,3,1,4,3,50,0.0,0,True,False,False,False,False
40,1233.0,2,3,3,4,5,3,5,5,2,2,4,1,3,5,50,0.0,0,False,True,False,True,False
52,975.0,1,1,1,5,4,1,4,4,4,5,4,4,4,4,52,3.0,0,True,True,False,False,False
64,4819.5,4,4,4,4,5,5,2,4,4,5,4,2,4,1,131,58.0,1,True,False,False,False,False
22,1485.0,3,5,3,4,5,3,5,5,3,4,4,5,4,5,61,0.0,0,True,False,True,False,True
29,1954.5,2,1,2,3,3,2,3,3,4,3,2,2,3,3,51,0.0,0,True,False,True,True,False
27,2364.0,4,1,1,1,4,4,4,4,1,4,3,4,4,4,50,20.0,0,True,False,False,False,False
52,4642.5,4,2,2,2,2,3,4,4,4,4,4,1,4,2,103,55.0,0,False,False,False,False,False
74,855.0,2,2,2,2,3,5,4,2,2,2,2,4,2,3,79,17.0,1,True,False,False,False,False
31,1269.0,5,5,5,5,5,5,5,5,4,1,4,2,2,5,50,6.0,1,True,False,False,False,False
55,816.0,1,3,5,3,2,5,2,2,3,4,3,4,4,2,50,0.0,0,False,False,True,False,True
55,2653.5,4,4,4,4,1,5,1,4,4,4,4,4,4,3,50,0.0,1,True,False,False,False,False
31,964.5,2,1,2,3,4,2,4,4,1,5,4,4,4,4,70,10.0,0,True,True,False,True,False
69,2302.5,1,1,1,1,3,5,4,4,4,4,4,5,4,5,50,0.0,1,False,False,False,False,False
33,358.5,1,3,1,3,3,1,2,3,3,1,5,3,3,3,80,19.0,0,False,False,True,True,False
24,999.0,5,1,5,3,2,5,2,2,1,2,3,4,3,2,51,5.0,1,False,False,True,True,False
35,546.0,2,4,2,4,4,2,3,4,3,3,4,4,3,4,81,22.0,0,True,True,False,False,False
44,565.5,0,4,0,2,4,0,4,4,4,2,5,4,5,4,50,0.0,1,True,False,True,True,False
57,5964.0,3,3,3,3,3,4,4,3,3,3,3,5,3,4,65,4.0,1,True,False,False,False,False
23,151.5,3,5,3,2,5,3,5,5,3,2,5,4,5,5,50,0.0,0,True,False,True,True,False
38,3712.5,1,0,2,3,2,2,2,4,1,3,5,2,4,2,50,0.0,0,True,False,True,True,False
73,606.0,2,2,2,1,1,2,2,1,3,5,4,5,4,1,50,0.0,0,False,True,False,False,False
67,424.5,3,5,3,4,5,5,5,1,1,3,1,4,1,3,50,0.0,0,False,False,True,True,False
37,825.0,5,0,5,3,3,5,3,3,3,3,4,3,4,3,50,2.0,1,False,True,False,False,False
78,358.5,2,4,4,4,2,2,2,2,4,5,3,4,2,2,55,2.0,0,True,False,False,True,False
66,4450.5,5,5,5,5,1,5,5,3,3,3,3,2,3,3,50,0.0,1,False,False,False,False,False
85,1033.5,2,4,2,5,1,2,1,1,5,3,4,3,4,1,50,0.0,0,True,False,True,True,False
71,382.5,2,3,2,2,1,4,4,3,3,2,3,4,3,3,66,13.0,0,False,False,True,False,False
43,1552.5,5,2,2,2,5,5,5,5,5,2,4,2,1,5,99,59.0,1,False,False,False,True,False
36,565.5,4,0,3,3,5,3,5,5,5,5,4,5,1,5,84,29.0,0,False,True,False,True,False
71,4692.0,4,4,3,4,3,5,4,5,5,4,5,4,5,3,50,2.0,1,True,False,False,False,False
62,388.5,3,1,1,1,4,4,3,3,3,3,3,2,3,3,50,0.0,0,False,False,False,True,False
58,5077.5,1,1,1,1,4,5,4,5,5,5,5,4,5,4,50,0.0,1,True,False,False,False,False
59,235.5,2,5,2,2,1,2,1,1,5,5,5,5,4,1,50,0.0,0,True,False,True,True,False
40,205.5,1,1,1,4,5,1,5,5,4,2,4,2,4,5,50,0.0,0,False,True,False,True,False
59,4441.5,4,4,4,4,5,4,5,4,4,4,4,3,4,5,50,6.0,1,False,False,False,False,False
61,1299.0,2,4,2,3,2,2,2,2,4,5,5,3,5,2,50,0.0,0,True,True,True,True,False
40,1020.0,1,5,1,2,1,1,2,1,3,3,4,5,5,1,64,8.0,0,False,False,True,True,False
70,684.0,4,5,4,2,4,4,4,3,3,4,3,5,3,3,58,0.0,0,False,False,True,True,False
40,732.0,5,3,3,3,5,5,4,5,2,3,1,4,5,5,69,8.0,1,True,False,False,True,False
55,3757.5,3,3,3,3,5,4,5,3,3,4,3,5,3,3,79,31.0,1,True,False,False,False,False
55,844.5,4,5,5,4,1,5,1,1,1,3,3,3,3,1,105,69.0,1,True,True,False,True,False
81,5953.5,3,4,4,4,1,3,3,0,0,1,3,3,0,2,50,0.0,0,False,False,False,False,False
47,2581.5,5,5,5,5,5,5,5,5,1,3,5,3,4,5,50,0.0,1,True,False,False,False,False
47,555.0,3,4,3,3,4,3,4,4,3,4,2,5,3,4,52,0.0,0,False,True,False,True,False
66,1351.5,2,2,2,2,5,4,5,5,5,5,5,2,5,3,76,20.0,1,True,False,False,False,False
58,1614.0,3,3,3,3,2,5,5,4,4,4,4,5,4,3,50,0.0,1,True,False,False,False,False
66,474.0,0,0,0,5,2,4,4,3,3,3,3,4,3,5,139,83.0,1,False,False,False,False,False
50,1299.0,3,3,3,3,4,3,4,4,4,1,2,4,2,4,50,0.0,0,True,True,False,True,False
44,3847.5,3,5,5,5,3,3,3,4,2,3,3,3,1,3,63,0.0,0,True,False,False,False,False
39,1266.0,0,0,0,1,1,0,1,1,3,4,2,5,2,1,50,0.0,1,True,True,False,True,False
37,1017.0,5,5,5,5,4,4,4,4,5,2,5,5,5,4,50,0.0,1,False,False,False,False,False
38,1033.5,3,5,3,2,1,3,1,1,4,4,4,3,4,1,50,0.0,0,False,False,True,True,False
63,2427.0,1,1,1,1,4,5,5,4,4,4,4,5,4,5,64,9.0,1,True,False,False,False,False
54,5481.0,1,1,1,1,5,4,5,4,4,4,4,4,4,4,73,21.0,1,False,False,False,False,False
33,123.0,4,1,4,4,4,4,4,4,1,4,3,4,4,4,50,0.0,0,True,False,True,True,False
25,1119.0,2,5,2,4,2,4,4,5,5,4,4,4,3,4,249,185.0,0,True,False,True,True,False
54,3036.0,4,4,4,4,5,3,4,4,4,4,4,4,4,3,50,0.0,0,True,False,False,False,False
82,540.0,3,5,5,5,3,3,3,3,3,2,4,4,3,3,50,0.0,0,True,False,False,True,False
57,1483.5,2,4,2,4,5,4,4,3,3,2,3,4,3,4,50,0.0,0,False,False,True,False,False
37,871.5,4,0,4,3,2,4,2,2,4,5,5,3,4,2,50,0.0,1,False,True,False,True,False
62,2446.5,5,5,5,5,3,4,5,4,4,5,4,3,4,4,50,0.0,1,False,False,False,False,False
56,4723.5,2,3,3,3,3,2,3,2,2,2,2,4,2,1,50,0.0,0,False,False,False,False,False
41,3874.5,1,3,1,4,3,1,2,3,1,1,2,1,4,3,50,1.0,0,False,True,False,False,False
68,2383.5,4,4,4,4,1,1,2,4,4,4,4,2,4,1,60,0.0,0,True,False,False,False,False
66,294.0,1,5,1,3,2,5,5,4,4,1,4,5,4,4,50,0.0,0,False,False,True,True,False
64,1138.5,1,4,1,1,2,4,4,1,1,1,5,5,1,5,50,0.0,0,False,False,True,True,False
43,820.5,3,4,3,4,5,3,2,5,2,5,4,1,3,5,53,3.0,0,True,False,True,True,False
43,792.0,0,0,0,1,2,0,2,2,2,2,5,1,1,2,50,0.0,1,False,False,False,False,True
42,3603.0,4,4,3,4,5,4,5,5,5,4,5,3,5,5,50,0.0,1,True,False,False,False,False
54,456.0,5,5,5,1,2,5,2,2,4,3,4,4,5,2,50,0.0,1,False,False,True,True,False
39,507.0,0,5,0,5,3,0,3,3,5,3,5,4,4,3,72,46.0,1,True,True,False,False,False
56,2172.0,3,2,2,2,3,3,3,3,2,3,4,1,3,3,50,0.0,0,False,False,False,True,False
50,549.0,2,2,2,2,3,3,3,5,5,5,5,1,5,1,50,0.0,1,False,False,False,False,False
62,976.5,2,5,3,1,5,3,5,5,5,4,1,4,3,5,50,0.0,0,True,False,True,True,False
48,201.0,4,1,4,1,4,4,4,4,1,5,2,2,4,4,50,14.0,1,False,False,False,True,False
42,1681.5,2,1,1,1,3,1,3,3,5,5,5,4,4,3,51,0.0,0,False,True,False,False,False
46,891.0,2,3,2,3,1,2,1,1,1,4,3,5,4,1,122,54.0,0,False,False,True,True,False
39,1773.0,4,1,5,1,4,4,5,4,5,1,5,4,3,4,50,0.0,1,True,False,False,False,True
76,415.5,1,1,1,1,2,5,1,5,5,5,5,3,5,5,50,1.0,1,True,False,False,False,False
74,2160.0,1,1,4,1,4,5,5,4,4,4,4,4,4,4,101,29.0,1,False,False,False,False,False
59,1348.5,2,5,2,4,2,5,5,4,4,2,4,3,4,3,51,11.0,0,False,False,True,True,False
44,2505.0,4,4,4,4,4,4,4,4,5,3,4,3,4,4,50,10.0,1,False,False,False,False,False
67,2298.0,2,3,4,3,2,2,2,2,3,4,3,1,4,2,50,0.0,0,True,False,False,False,True
52,5310.0,2,2,2,2,3,4,4,3,3,4,3,4,3,4,50,0.0,1,True,False,False,False,False
56,5730.0,1,1,1,1,1,3,3,5,5,5,3,5,5,3,158,109.0,1,False,False,False,False,False
59,732.0,2,3,3,3,2,2,2,2,4,4,1,2,4,2,50,0.0,1,True,False,False,False,True
88,501.0,2,2,2,2,1,3,3,2,2,2,2,3,2,4,50,0.0,0,False,False,False,False,True
26,645.0,2,5,2,1,5,2,5,5,4,3,4,5,5,5,50,0.0,0,True,False,True,True,False
66,2388.0,0,5,0,2,3,3,3,2,2,2,2,3,2,1,50,0.0,1,True,False,False,False,False
37,1824.0,5,0,5,3,3,5,5,3,4,5,5,5,5,3,50,0.0,1,False,True,False,False,False
66,340.5,5,5,5,2,4,4,5,4,4,5,4,4,4,5,87,18.0,1,False,False,True,True,False
65,3199.5,1,1,3,1,2,5,5,5,5,5,5,5,5,5,51,0.0,1,False,False,False,False,False
61,1023.0,4,4,4,4,4,4,5,5,5,5,5,3,5,5,53,2.0,1,False,False,False,False,False
40,2616.0,3,1,3,3,3,3,3,3,1,2,4,2,3,3,89,26.0,0,True,False,False,False,False
74,1480.5,1,4,1,1,5,4,5,3,3,1,3,4,3,4,50,0.0,0,False,False,True,True,False
44,2581.5,3,5,5,5,3,3,3,3,3,5,4,4,3,3,74,15.0,0,False,False,False,False,True
48,1770.0,3,5,4,3,5,4,5,5,3,5,4,3,4,5,56,0.0,0,False,False,True,True,False
45,819.0,2,2,2,2,4,5,4,4,5,2,4,4,4,4,50,0.0,1,False,False,False,False,False
58,358.5,4,3,3,3,4,4,4,4,1,3,4,3,4,4,50,0.0,0,True,False,False,True,False
47,2811.0,3,3,3,3,4,4,4,4,1,3,4,4,3,4,50,4.0,1,True,False,False,False,False
45,2056.5,5,5,5,5,5,5,5,5,3,2,4,3,4,5,97,54.0,1,True,False,False,False,False
28,750.0,2,2,2,2,5,4,5,5,4,3,5,4,4,5,50,0.0,1,False,False,False,False,False
51,891.0,3,1,3,4,1,3,1,1,1,5,3,1,3,1,136,106.0,0,False,False,True,True,False
87,1348.5,2,2,2,3,3,2,5,3,2,4,3,1,3,3,95,4.0,0,False,True,False,True,False
74,2656.5,3,4,3,3,2,4,3,4,4,3,4,4,4,1,59,0.0,0,False,False,True,True,False
43,1489.5,4,4,4,3,2,4,2,2,2,1,3,2,3,2,50,0.0,0,False,False,True,False,False
41,285.0,2,1,1,3,4,1,4,4,2,2,4,3,4,4,82,45.0,0,True,True,False,True,False
67,1609.5,2,2,2,2,5,4,5,2,2,2,2,4,2,5,63,18.0,1,True,False,False,False,False
59,388.5,5,1,5,3,3,3,4,5,5,5,5,2,5,3,50,0.0,1,False,False,True,True,False
42,534.0,1,1,1,1,5,5,5,5,5,5,4,5,5,5,51,38.0,1,True,False,False,False,False
54,1122.0,4,3,3,4,2,3,2,2,3,2,4,1,3,2,50,0.0,0,False,True,False,False,False
57,4854.0,5,5,5,5,5,5,4,5,5,5,5,4,5,5,50,0.0,1,False,False,False,False,False
54,360.0,3,4,3,3,5,3,3,5,3,5,4,5,4,5,50,0.0,0,False,False,True,True,False
74,1852.5,3,5,5,5,5,2,1,3,3,3,3,2,3,2,70,11.0,0,False,False,False,True,False
84,505.5,1,4,1,3,3,1,1,3,5,4,5,4,5,3,50,8.0,0,True,False,True,False,True
85,712.5,3,3,5,2,5,1,1,4,3,5,4,1,2,1,216,172.0,0,True,False,True,True,False
36,2811.0,2,1,2,1,3,2,3,3,2,2,2,1,1,3,85,14.0,0,True,False,True,True,False
67,865.5,3,1,2,2,5,1,1,5,5,2,4,3,5,2,63,1.0,0,False,False,True,True,False
71,2178.0,3,3,3,3,2,5,5,4,4,4,4,3,4,5,50,0.0,1,True,False,False,False,False
65,2154.0,3,4,3,3,4,3,4,4,4,5,4,2,4,4,50,1.0,0,True,False,True,True,False
49,709.5,3,1,3,3,3,3,3,3,1,2,3,4,3,3,67,8.0,0,False,False,True,True,False
94,403.5,2,2,2,4,5,2,3,5,2,3,3,1,4,5,50,0.0,0,False,True,False,True,False
56,294.0,3,1,1,1,3,3,3,3,3,5,3,3,4,3,56,11.0,0,False,False,False,True,False
42,3598.5,3,3,3,4,3,3,3,2,2,4,3,3,4,3,100,71.0,0,False,True,False,True,False
79,3997.5,2,3,3,3,5,3,4,2,2,2,2,1,2,1,65,11.0,0,True,False,False,False,False
27,424.5,1,5,1,2,3,1,3,3,5,2,4,3,5,3,129,71.0,0,False,False,True,False,True
67,2811.0,4,3,4,4,2,1,3,4,4,4,4,3,4,4,51,0.0,0,False,False,True,True,False
25,3112.5,2,3,1,3,5,1,5,5,4,4,3,5,3,5,68,1.0,0,False,False,True,True,False
45,2616.0,1,4,4,4,1,1,1,1,3,3,2,3,2,1,50,0.0,0,False,False,False,False,False
85,936.0,2,5,2,5,2,1,3,2,2,2,4,3,2,2,50,0.0,0,False,False,True,True,False
30,711.0,1,3,1,3,4,1,4,4,4,5,3,2,3,4,84,50.0,0,True,False,True,False,True
43,2623.5,3,4,3,3,4,4,4,4,4,2,5,3,5,4,65,8.0,1,True,False,False,False,False
68,3373.5,0,5,0,5,2,4,5,4,4,4,4,5,4,3,50,0.0,1,False,False,False,False,False
41,1416.0,3,3,3,2,5,3,5,5,3,2,4,3,5,5,50,6.0,0,True,True,False,False,False
64,3628.5,4,4,4,4,5,3,1,4,4,4,4,5,4,3,50,0.0,1,False,False,False,False,True
48,169.5,3,3,3,5,5,3,5,5,4,5,5,3,4,5,50,0.0,0,False,True,False,False,False
55,1176.0,4,4,4,4,1,2,3,4,4,4,4,3,4,5,50,0.0,1,True,False,False,False,False
47,405.0,2,2,2,2,4,4,4,4,5,2,5,3,5,4,50,0.0,1,True,False,False,False,False
38,2250.0,5,3,5,4,4,5,4,4,5,5,5,5,5,4,67,22.0,1,False,True,False,False,False
43,2505.0,2,2,2,2,5,5,5,5,4,5,3,5,4,5,50,0.0,1,False,False,False,False,False
65,3187.5,3,2,2,2,2,3,4,3,3,3,3,1,3,4,66,12.0,0,False,False,False,False,False
46,4549.5,0,3,0,5,3,3,3,3,4,3,3,3,2,3,69,16.0,1,False,False,False,False,False
75,1291.5,2,5,2,2,5,4,5,5,5,2,5,4,5,3,151,99.0,0,False,False,True,True,False
40,5320.5,2,3,1,3,2,2,2,2,1,2,2,3,2,2,50,0.0,0,True,False,False,False,False
45,927.0,1,5,1,3,4,1,4,4,4,2,5,4,5,4,50,0.0,0,True,False,True,True,False
39,1731.0,4,4,4,4,3,4,3,3,3,5,3,1,3,3,50,0.0,0,True,True,False,True,False
78,1450.5,1,5,1,3,2,1,1,2,3,3,4,3,5,2,59,0.0,0,True,False,True,True,False
59,687.0,4,0,5,2,3,5,3,3,4,2,3,2,4,3,125,79.0,0,False,True,False,True,False
41,165.0,2,2,2,2,5,5,3,5,2,4,4,4,1,5,50,0.0,1,False,False,False,False,False
45,1159.5,3,3,3,1,3,3,1,3,4,2,4,4,4,3,50,29.0,0,False,True,False,False,False
30,973.5,3,4,5,4,3,3,3,3,1,2,4,2,4,3,142,118.0,0,True,False,False,False,False
54,1495.5,3,3,3,3,2,3,2,2,3,1,4,4,4,2,50,0.0,0,False,True,False,False,False
53,606.0,1,4,1,2,4,1,4,4,3,5,5,4,5,4,50,0.0,0,False,False,True,True,False
35,942.0,3,5,3,1,3,4,4,4,3,3,3,4,1,4,207,185.0,0,True,False,True,True,False
55,670.5,1,5,1,1,2,5,4,4,4,4,4,3,4,5,51,0.0,1,True,False,False,False,False
72,595.5,3,5,5,5,1,3,4,3,3,3,3,3,3,3,50,0.0,0,False,False,False,False,True
52,1681.5,1,1,1,1,3,4,4,3,3,3,3,5,3,4,50,1.0,1,False,False,False,False,False
77,1419.0,3,3,3,4,5,4,3,3,3,3,3,3,3,1,50,0.0,0,False,False,True,True,False
28,2367.0,3,5,5,5,3,3,3,3,4,3,3,4,3,3,77,114.0,0,False,False,False,False,False
25,1044.0,1,5,1,3,5,1,4,5,5,2,5,4,4,5,50,0.0,0,True,False,True,True,False
76,1432.5,4,3,3,3,4,4,4,4,3,3,2,5,4,4,50,0.0,1,True,False,False,True,False
81,5991.0,3,5,5,5,5,3,4,3,3,3,3,2,3,3,50,0.0,0,False,False,False,False,False
84,1075.5,2,4,2,5,3,4,5,4,4,2,4,4,4,3,50,0.0,0,False,False,True,True,False
35,1542.0,2,4,2,3,4,2,4,4,4,3,4,3,5,4,50,0.0,0,True,False,True,True,False
41,751.5,2,4,2,1,2,2,3,2,5,5,1,3,3,2,62,1.0,0,True,True,False,True,False
36,382.5,3,4,4,4,3,4,1,3,4,3,4,4,4,3,64,6.0,0,False,True,False,False,False
30,1134.0,2,2,2,3,1,2,1,1,3,3,4,3,5,1,55,1.0,0,True,True,False,True,False
45,5487.0,1,1,5,1,4,4,4,4,4,1,4,1,5,4,107,39.0,1,True,False,False,False,False
34,1291.5,1,5,1,3,4,1,4,4,3,2,4,4,4,4,64,1.0,0,True,False,True,True,False
74,255.0,2,0,2,3,5,2,5,5,1,3,4,3,3,5,113,84.0,0,False,True,False,True,False
39,1536.0,2,2,2,4,5,2,5,5,1,3,4,4,3,5,50,11.0,0,False,True,False,True,False
39,898.5,5,0,5,1,5,5,5,5,2,4,3,2,2,5,62,0.0,1,True,False,True,True,False
65,2301.0,2,2,2,2,2,5,4,4,4,5,4,3,4,5,50,0.0,1,False,False,False,False,False
75,1774.5,3,5,2,2,5,4,4,2,2,2,2,4,2,3,50,0.0,0,False,False,True,True,False
56,2499.0,2,2,2,2,3,2,3,3,1,3,3,3,3,3,68,50.0,0,True,True,False,False,False
82,1914.0,2,4,2,1,1,2,1,1,5,5,4,5,5,1,74,11.0,0,True,False,True,True,False
67,885.0,2,1,1,4,3,2,1,3,3,2,3,3,3,3,99,68.0,0,False,True,False,False,True
